,Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_Noalley,alley_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,condition_2_PosN,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
1038,1038,40,62.0,10042,3.0,3.0,2.0,6,8,1920,1995,0.0,2.0,2.0,2.0,2.0,0.0,1.0,144.0,4.0,278.0,238.0,660.0,2.0,4.0,740,125,0,865,1.0,0.0,1,0,2,1,2.0,4,7.0,1,4.0,1920.0,0.0,1.0,216.0,2.0,2.0,2.0,0,0,84,0,0,0,0.0,0,8,2007,108500,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1039,1039,160,24.0,2544,3.0,3.0,2.0,7,5,2005,2005,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,4.0,4.0,520,623,80,1223,0.0,0.0,2,1,2,1,3.0,4,7.0,0,0.0,2005.0,1.0,2.0,480.0,2.0,2.0,2.0,0,166,0,0,0,0,0.0,0,7,2006,147400,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1040,1040,160,35.0,3768,3.0,3.0,2.0,7,5,1999,1999,218.0,3.0,2.0,3.0,2.0,0.0,5.0,549.0,0.0,0.0,142.0,691.0,4.0,4.0,713,739,0,1452,1.0,0.0,2,1,3,1,3.0,6,7.0,0,0.0,1999.0,0.0,2.0,506.0,2.0,2.0,2.0,0,34,0,0,0,0,0.0,0,9,2009,156000,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1041,1041,50,68.0,10320,3.0,3.0,2.0,5,6,1915,1978,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,880.0,880.0,3.0,4.0,880,428,0,1308,0.0,0.0,2,0,2,1,2.0,6,7.0,0,0.0,1950.0,0.0,2.0,400.0,1.0,1.0,2.0,0,0,117,0,0,0,0.0,0,4,2008,120000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1042,1042,80,61.0,9734,2.0,3.0,2.0,7,5,2004,2004,0.0,3.0,2.0,3.0,2.0,1.0,5.0,241.0,2.0,113.0,30.0,384.0,4.0,4.0,744,630,0,1374,0.0,0.0,2,1,3,1,3.0,7,7.0,0,0.0,2004.0,2.0,2.0,400.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,5,2009,167000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1043,1043,120,43.0,3182,3.0,3.0,2.0,7,5,2005,2006,14.0,3.0,2.0,3.0,3.0,0.0,5.0,16.0,0.0,0.0,1330.0,1346.0,4.0,4.0,1504,0,0,1504,0.0,0.0,2,0,2,1,3.0,7,7.0,1,4.0,2005.0,2.0,2.0,437.0,2.0,2.0,2.0,156,20,0,0,0,0,0.0,0,5,2008,191000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1044,1044,80,56.0,8872,2.0,3.0,2.0,6,5,1997,1997,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,384.0,384.0,3.0,4.0,754,630,0,1384,0.0,0.0,2,1,3,1,2.0,7,7.0,1,3.0,1997.0,2.0,2.0,390.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,3,2007,161500,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1045,1045,20,70.0,12198,2.0,3.0,2.0,5,6,1955,1975,0.0,2.0,2.0,2.0,2.0,2.0,2.0,780.0,0.0,0.0,424.0,1204.0,2.0,4.0,1411,0,0,1411,0.0,0.0,1,0,3,1,2.0,7,7.0,1,3.0,1955.0,1.0,1.0,310.0,2.0,2.0,2.0,278,82,0,0,0,0,0.0,0,6,2007,130000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1046,1046,20,80.0,8480,3.0,3.0,2.0,5,6,1963,1963,0.0,2.0,2.0,2.0,2.0,0.0,5.0,630.0,0.0,0.0,340.0,970.0,2.0,4.0,970,0,0,970,1.0,0.0,1,0,2,1,2.0,5,7.0,0,0.0,1996.0,0.0,2.0,624.0,2.0,2.0,2.0,0,24,0,0,192,0,0.0,0,7,2007,132500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1047,1047,80,68.0,10200,3.0,3.0,2.0,5,8,1970,1970,0.0,2.0,3.0,3.0,2.0,2.0,4.0,704.0,0.0,0.0,160.0,864.0,4.0,4.0,904,0,0,904,0.0,0.0,1,0,3,1,3.0,5,7.0,0,0.0,1979.0,0.0,3.0,912.0,2.0,2.0,2.0,143,0,0,0,0,0,3.0,0,6,2008,144000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1048,1048,90,68.0,9555,2.0,3.0,2.0,5,6,1979,1979,0.0,2.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1100,1133,0,2233,0.0,0.0,2,1,5,2,2.0,11,7.0,0,0.0,1979.0,2.0,2.0,579.0,2.0,3.0,2.0,0,0,0,0,0,0,0.0,0,2,2007,141000,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1049,1049,20,60.0,7200,3.0,3.0,2.0,4,8,1972,2006,0.0,2.0,3.0,2.0,2.0,0.0,2.0,385.0,0.0,0.0,0.0,385.0,3.0,4.0,875,0,0,875,0.0,0.0,1,0,3,1,3.0,5,7.0,0,0.0,1975.0,0.0,2.0,728.0,2.0,2.0,2.0,352,0,0,0,0,0,0.0,0,10,2007,117000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1050,1050,190,60.0,6780,3.0,3.0,2.0,6,8,1935,1982,0.0,2.0,1.0,2.0,2.0,2.0,5.0,490.0,0.0,0.0,30.0,520.0,3.0,4.0,520,0,234,754,1.0,0.0,1,0,2,1,2.0,5,7.0,0,0.0,1980.0,0.0,0.0,0.0,2.0,2.0,0.0,53,0,0,0,0,0,0.0,0,6,2006,84500,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1051,1051,20,68.0,53227,2.0,3.0,1.0,4,6,1954,1994,0.0,2.0,2.0,3.0,2.0,3.0,3.0,1116.0,0.0,0.0,248.0,1364.0,4.0,4.0,1663,0,0,1663,1.0,0.0,1,0,2,1,3.0,6,6.0,2,4.0,1954.0,2.0,2.0,529.0,2.0,2.0,2.0,224,137,0,0,0,0,0.0,0,3,2008,256000,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1052,1052,20,70.0,9100,3.0,3.0,2.0,5,6,1965,1965,0.0,2.0,2.0,2.0,2.0,0.0,3.0,338.0,2.0,466.0,121.0,925.0,4.0,4.0,925,0,0,925,0.0,1.0,1,0,2,1,2.0,5,7.0,0,0.0,1965.0,0.0,1.0,429.0,2.0,2.0,2.0,0,0,0,0,0,0,2.0,0,7,2009,117500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1053,1053,50,130.0,9600,2.0,3.0,2.0,5,7,1940,1950,0.0,3.0,3.0,2.0,1.0,0.0,2.0,428.0,0.0,0.0,300.0,728.0,4.0,4.0,976,332,0,1308,1.0,0.0,1,1,2,1,2.0,7,5.0,2,3.0,1940.0,0.0,1.0,256.0,2.0,2.0,2.0,0,70,0,0,0,0,0.0,0,6,2009,160000,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1054,1054,20,81.0,14175,3.0,3.0,1.0,5,5,1956,1998,0.0,2.0,2.0,2.0,2.0,0.0,2.0,386.0,4.0,522.0,332.0,1240.0,3.0,4.0,1375,0,0,1375,1.0,0.0,1,0,3,1,2.0,6,7.0,1,4.0,1956.0,0.0,1.0,323.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,12,2007,187000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1055,1055,60,110.0,14277,3.0,3.0,2.0,8,5,2003,2003,280.0,3.0,2.0,4.0,2.0,1.0,5.0,938.0,0.0,0.0,379.0,1317.0,4.0,4.0,1217,1168,0,2385,1.0,0.0,2,1,3,1,3.0,7,7.0,1,4.0,2003.0,2.0,3.0,818.0,2.0,2.0,2.0,192,228,0,0,0,0,0.0,0,1,2007,350000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1056,1056,90,60.0,9000,3.0,3.0,2.0,5,5,1974,1974,0.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,896.0,896.0,2.0,4.0,896,896,0,1792,0.0,0.0,2,2,4,2,2.0,8,7.0,0,0.0,1982.0,0.0,2.0,480.0,2.0,2.0,2.0,0,45,0,0,0,0,0.0,0,6,2008,133000,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1057,1057,20,105.0,13693,3.0,3.0,2.0,8,5,2007,2007,554.0,3.0,2.0,4.0,2.0,3.0,5.0,1728.0,3.0,495.0,195.0,2418.0,4.0,4.0,2464,0,0,2464,1.0,0.0,2,1,4,1,4.0,9,7.0,1,5.0,2007.0,2.0,3.0,650.0,2.0,2.0,2.0,358,78,0,0,0,0,0.0,0,8,2008,417500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1058,1058,120,51.0,3635,3.0,3.0,2.0,7,5,2007,2007,130.0,3.0,2.0,3.0,2.0,0.0,4.0,988.0,0.0,0.0,398.0,1386.0,4.0,4.0,1569,0,0,1569,0.0,1.0,2,0,1,1,3.0,7,7.0,1,3.0,2007.0,1.0,3.0,660.0,2.0,2.0,2.0,143,20,0,0,0,0,0.0,0,5,2009,175900,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1059,1059,20,84.0,10933,3.0,3.0,2.0,9,5,2009,2009,242.0,4.0,2.0,4.0,2.0,3.0,5.0,1021.0,0.0,0.0,534.0,1555.0,4.0,4.0,1680,0,0,1680,1.0,0.0,1,1,1,1,4.0,8,7.0,1,4.0,2009.0,2.0,3.0,1138.0,2.0,2.0,2.0,185,24,0,0,0,0,0.0,0,7,2009,323262,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1060,1060,20,65.0,8450,3.0,3.0,2.0,7,5,2003,2003,0.0,3.0,2.0,3.0,2.0,1.0,5.0,699.0,0.0,0.0,638.0,1337.0,4.0,4.0,1337,0,0,1337,1.0,0.0,2,0,3,1,3.0,6,7.0,0,0.0,2003.0,1.0,2.0,531.0,2.0,2.0,2.0,0,39,0,0,0,0,0.0,0,10,2007,185000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1061,1061,30,60.0,8550,3.0,3.0,2.0,6,8,1934,1950,0.0,2.0,2.0,2.0,2.0,0.0,3.0,574.0,0.0,0.0,242.0,816.0,4.0,4.0,816,0,0,816,1.0,0.0,1,0,2,1,2.0,4,7.0,1,2.0,1949.0,0.0,1.0,240.0,2.0,2.0,2.0,228,0,40,0,0,0,3.0,0,7,2006,129800,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1062,1062,20,95.0,12182,3.0,3.0,2.0,7,5,2005,2005,226.0,3.0,2.0,3.0,2.0,1.0,3.0,1201.0,0.0,0.0,340.0,1541.0,4.0,4.0,1541,0,0,1541,0.0,0.0,2,0,3,1,3.0,7,7.0,1,4.0,2005.0,1.0,2.0,532.0,2.0,2.0,2.0,0,70,0,0,0,0,0.0,0,5,2010,220000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1063,1063,50,51.0,6120,3.0,3.0,2.0,4,7,1935,1995,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,884.0,884.0,4.0,4.0,989,584,0,1573,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1935.0,0.0,1.0,240.0,2.0,2.0,2.0,0,0,54,0,120,0,0.0,0,7,2009,133000,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1064,1064,50,60.0,10800,3.0,3.0,2.0,4,7,1949,1996,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,832.0,832.0,2.0,2.0,832,629,0,1461,0.0,0.0,2,0,4,1,2.0,6,7.0,0,0.0,1949.0,0.0,1.0,384.0,2.0,2.0,2.0,0,204,0,0,0,0,0.0,0,8,2009,133500,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1065,1065,90,68.0,12760,2.0,3.0,2.0,6,5,1976,1976,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1958.0,1958.0,2.0,4.0,2048,0,0,2048,0.0,0.0,3,0,5,2,2.0,9,7.0,0,0.0,1976.0,0.0,2.0,776.0,2.0,2.0,2.0,0,0,0,0,0,0,0.0,0,3,2010,170000,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
